313  156.5  0 0 0.00029683164753799 0 0.00154453699944935 -0.000877407089965872 0 0.00015963939246183 0.00137338216232333 -0.00390541499299635 0 0.00040795327592685 0.000226048174861092 -0.00659825057655245 0.000375902799320513 0 -5.95021509074888e-06 -0.00101888346707779 0.00599305062497462 -0.00564025061865332 0.00337179258879227 0 -0.000270994073171462 0.000918968717902332 0.000537413052345446 0.0022427033478182 -0.00128091972665694 0.00127432149211647 0 -0.000135171572518768 -7.66145572670738e-05 -0.000203769398621611 -0.00085469945892383 0.000493094589916046 -0.000369546179443373 -0.00759552944007181 0 7.87326563511789e-06 3.27535405022379e-05 0.000386812724441463 0.000384648353019367 0.00051937456307158 0.000777578768519144 -0.00889743676473218 0.00549380347458534  0 0 0.000372814805267669 0 0.00153455287610786 -0.00113019195152334 0 0.00016097409086555 0.0013598669393057 -0.00400650629409968 0 0.000527029559530526 0.000130649138189421 -0.00673804199762934 -0.000262282792245515 0 -9.12034098939254e-05 -0.00090154451833271 0.00616066536938751 -0.00618647769079517 0.00284128229876379 0 -0.000243170636982409 0.000894009814938523 0.000502383051740307 0.00226878013718176 -0.00116601306051121 0.00088898936681964 0 -0.000150947883206101 -4.29551232258129e-05 -0.00021144460651604 -0.000834855738849033 0.000532165264391394 -0.000431969948133525 -0.00982392590678608 0 -8.17678636960874e-05 0.000174293196680351 0.000272763591866555 9.83145016713096e-05 0.000683383535954191 0.000973286981454294 -0.00614794754770997 0.0047495863103305
314  157  0 0 0.000226577293531675 0 0.00133901847525054 -0.000554200502712625 0 0.000157753095425566 0.00121592041420986 -0.00369603078704577 0 0.000276707418821028 9.29299770405661e-06 -0.00504605948686707 0.00187628177660804 0 -4.41067550333077e-05 -0.000793375569672364 0.00482719721646495 -0.00430973575996475 0.00310550031905189 0 -0.000327631650107601 0.00076937380594478 5.24406659243276e-05 0.0014099750013222 -0.000717050836558018 0.000781666618724887 0 -0.000356863301367932 0.000384425005177853 -0.000290367403369712 -0.000922601855492537 0.00042103319382403 -0.000326625493583451 0.00339013528352631 0 -4.12079694626364e-06 0.000179627259598491 0.00049063321665272 0.000326672942103945 0.00173861789362196 -0.000610513338090456 -0.0140133389078407 0.00610441109860985  0 0 0.000297361055374101 0 0.0013762182897675 -0.00083625512748397 0 0.00017132581625491 0.00123718733946027 -0.00396531020798683 0 0.000403993053592996 1.5829973055585e-05 -0.00548523140732201 0.00111567254716994 0 -8.67954642140353e-05 -0.00078379268647267 0.00526191723919262 -0.0051850138126395 0.00273725670979798 0 -0.00028150530339745 0.000858081151033124 3.53981888817121e-05 0.00144072339694632 -0.000852155537290079 0.00082259233487666 0 -0.000293469642026751 0.00018128213431547 -0.000220227018291368 -0.00084931080687819 0.000505410670899951 -0.000384265982957027 -0.00173488238249749 0 -3.53869705799826e-05 0.000369316684999086 0.000291014934845796 -0.00021041332369791 0.001830009528903 0.000243295641924986 -0.010359839554927 0.00504383826284647
315  157.5  0 0 0.000201304130494931 0 0.00113885742879433 -0.000317341455898623 0 0.000163039693435271 0.000960257332787001 -0.00328285869948819 0 0.000156648060437299 0.000175164684468302 -0.00382024634022015 0.000401476773215639 0 -1.51742227669034e-05 -0.000665090860240643 0.0037996200337461 -0.00350066988447652 0.00443547315386241 0 -0.000425286636061376 0.00128477082380612 -0.000175267867058905 -0.00128377701250562 -0.000737575399000357 0.000818364363273572 0 -0.000258896686168194 -2.19853864698378e-06 -0.000299780476753393 -0.00198571726826815 -0.000495361880197786 -0.00111243672283215 0.00989102524343393 0 -2.88357588000896e-06 0.000742660087450067 0.000759278559589477 -0.00333362275653608 -0.00201161696650219 -0.0057631147411061 -0.019565360329261 0.00645256533651566  0 0 0.000242271017860008 0 0.00120965657833311 -0.000441079632974743 0 -9.78881303010007e-05 -0.000698049153253908 -0.00384718807425328 0 -0.000109050400945526 -0.000767743962000039 -0.00385251425212857 0.0120758259386477 0 -0.00026143273151546 -0.0030541585706848 0.0034746996336153 0.00986218585618641 0.0121794060935964 0 -0.000613495849870989 -0.000357983133058646 -0.000658778052297016 0.0111572679458406 0.00997231259031607 0.0142663634668658 0 -8.70779246418713e-05 0.000415395427243272 -0.000238361227861408 -0.00635518946621695 -0.00586260538469229 -0.00549507331887843 -7.77477785710324e-05 0 0.000128236501357359 0.00313841829920505 0.0011800524427367 -0.0156166719731998 -0.00713137266073011 -0.0209333959549635 -0.0265768780799558 0.00580394563572236
316  158  0 0 -0.00089881771999725 0 0.000775163184990099 7.69472561928689e-05 0 0.000172441082434496 0.00122172667281054 -0.00385439905820082 0 0.00011360959814406 -0.000431871390994002 -0.00195920705310003 0.00422195332486158 0 7.69566090510057e-05 -0.000533650169754845 0.00240421433592999 -0.00214460213597711 0.00113489288511153 0 -0.000261006476408827 -0.0016091559199856 -0.00121763661663067 9.81754290054555e-05 -0.00186994906411279 0.00324604158798089 0 -0.000352329918587592 0.000224303864702046 -0.000693004022524903 -0.00260050994646565 0.00123887841591365 0.0024475657220198 0.0257319218217651 0 -0.000107893186425572 -0.000289577707929889 0.000539763756462328 0.000842582883080521 0.00226831015441554 0.00311408333754793 -0.00677839005920475 -0.00615568785505037  0 0 -0.000509839798943399 0 0.000930678708873311 -0.000141169834017744 0 0.0002082616610215 0.00117812574452686 -0.00382787081332203 0 0.00015697137686153 -0.000287299544630062 -0.00262213907978492 0.00300004742111597 0 1.28913629854568e-05 -0.000602698607206477 0.00294744891060466 -0.00306840334516785 0.00187261575563999 0 -0.000344440458715418 -0.000678930447845557 -0.00125644365127937 -0.000792199999001204 -0.00122804273144444 0.002854467289779 0 -0.000200035246208653 0.000337374980710577 -0.000369521581820752 -0.00200846457900314 0.000874175207816917 0.00070321007416146 0.0189755222715983 0 -0.000118711197618818 -0.000159915061847731 0.000321889906308549 -0.000617129480006514 0.00119396673163358 0.0015227305229891 -0.00802031019579316 -0.00614048576313189
317  158.5  0 0 -0.000484514251459182 0 0.000758480234634685 0.0002347218099646 0 0.000125097074917818 0.000895197720867533 -0.00291845113628695 0 5.47119236359518e-05 -0.000411445597283093 -0.00147329436996493 0.00298208553587686 0 8.15697365334192e-05 -0.000418460671193154 0.00188135350835223 -0.00181473792348586 0.000898906648683048 0 -0.000300287097792067 -0.000334907037068039 -0.000879630565230022 -0.00111174861558743 -0.00137087862341916 0.00351543842878752 0 -0.000250498486967776 0.000334245102526649 -0.000498080854252777 -0.00209954684311511 0.00115975549584606 0.00265230517536536 0.0190991179159275 0 -3.30805169161544e-05 -0.000257939926648429 9.77333229498303e-05 -0.000515242502626733 0.00113488186491643 0.000659138431302297 -0.00309454265762367 -0.00405554337501597  0 0 -0.000485659405567017 0 0.000813941088119868 8.76128173707589e-05 0 0.00016111805937747 0.000989051530897122 -0.00325208117967435 0 9.8117590070582e-05 -0.00036339390014126 -0.00179443118770899 0.00299853438178149 0 4.50650554549553e-05 -0.000496997279811859 0.00218059888305858 -0.00238231592080894 0.00113095211775546 0 -0.000346951486570122 -0.000447556645816564 -0.00114168872232797 -0.00120223005639588 -0.00124420787169167 0.0037164464585361 0 -0.000176774049098214 0.000396927229736074 -0.000388936529105256 -0.00191358532131474 0.00116835709086576 0.00159427688619078 0.0195421950170156 0 -0.000122277796164041 -0.000277532288938968 0.000142186620945882 -0.000593347589114939 0.00108830443714643 0.00110301233098074 -0.00419074099448028 -0.00464770346053493
318  159  0 0 -0.000469381360495314 0 0.000721703658089458 0.000367136789709538 0 9.90258425176944e-05 0.000749631558357748 -0.00239893604389738 0 -4.92493938437978e-05 -0.00050674737763076 -0.000938856346532974 0.00250894762684516 0 3.84336117492142e-05 -0.000414283666402002 0.00135935203666019 -0.00162455348588929 0.000101927709541393 0 -0.000626650667505408 -0.000359947470838108 -0.000694678809171108 -0.000629588085113941 -0.000826041678548406 0.00387696531618173 0 -0.000115706835959407 0.000321108859347747 0.000108378356471488 -0.000608210201116156 0.000865473645036923 0.00137047259524096 0.00513185784597374 0 2.56504843311529e-05 6.14550027598592e-05 0.000173166091017446 -0.000265752009398319 0.000968281054369704 0.000381959937903233 -0.000749024337782477 -0.00192096454525865  0 0 -0.000473005837923285 0 0.000751455233695915 0.000269424485038247 0 0.000119911786278411 0.00083129966496627 -0.00270068840158796 0 -1.55187533509267e-05 -0.000465795355737011 -0.00118438158677705 0.00269672328048119 0 4.47193467654152e-05 -0.000463577158502651 0.00157576026856983 -0.00198691676619233 0.000342878540211304 0 -0.00054125642082056 -0.000381746874770853 -0.000874464067064595 -0.000721943522556931 -0.000929276433009664 0.00382168978290683 0 -0.000104929895353879 0.000332718844872212 -6.42897990436129e-05 -0.00103104648916478 0.000949495363116155 0.00132625455113744 0.0100292725903825 0 -2.94942883022013e-05 -8.75237194598113e-05 0.000155348699176062 -0.000365996951886148 0.000972586366702961 0.000716659754787021 -0.00197297967650476 -0.00254275281389397
319  159.5  0 0 0.000606575865363692 0 0.000833263283490478 0.000327736279711093 0 7.69526246163655e-05 0.000298071016754943 -0.00155018503745957 0 -2.96279773539654e-05 -0.000346559596782909 -0.00156668869221105 0.00182650208496012 0 4.52962659404456e-05 -0.00010881264480182 0.000882133758862641 -0.000799746817909694 -0.000460395557569153 0 -0.000382028300399974 0.00140009598664423 -0.000404982498129995 -0.00100598620310307 -0.000490241360826643 0.00502935947130692 0 -0.000185399856182467 -0.000538004672894692 6.50962608229182e-05 -0.000237992290843382 0.000981096590459561 0.000948209594920523 0.00282794854291559 0 -0.00051775364269348 0.000242320521053415 6.3974852116379e-05 -0.000366612717799213 0.000674699450218176 0.000847213071038749 0.00257306373721033 8.8665553394924e-05  0 0 0.000251903150995919 0 0.000805899833435537 0.000297290703719928 0 9.40850025548639e-05 0.000456449931170346 -0.0019665055364751 0 -1.45947528420675e-05 -0.00037474331686671 -0.0014274621079336 0.00214296004572899 0 2.06163388201832e-05 -0.000181059547612192 0.00108337313618698 -0.00123852860578804 -0.000210976629125873 0 -0.000432638563318969 0.000829578388379241 -0.000598130030868627 -0.000868008688288791 -0.00063001377665681 0.00464504515711804 0 -0.000167076477062197 -0.000299355117045171 2.92882834380027e-05 -0.000472209198737359 0.000970676354150717 0.00093046454782143 0.00524295722420673 0 -0.000358379563527139 0.000136924906821664 9.79032470702215e-05 -0.000342718799993043 0.000799880089292702 0.000700014659705237 0.000978514135091409 -0.000736498780291115
320  160  0 0 0.000242237241006766 0 0.000705964830615064 0.000501144768287962 0 -0.000132036163168805 0.000462070723520609 -0.00136873094505645 0 -0.00011730196332644 -0.000372737067090618 -0.00102442155228206 0.00148693148825583 0 0.00029761484904744 -0.000604090576058875 0.000512156768368191 -0.000744445874883852 -0.00191525117542025 0 0.000298095513038406 -0.000433318519987827 -0.000738873534637096 -0.000438606886976018 -1.91551246508307e-05 0.00582960669645591 0 0.000191738299038881 -0.000945696456879511 0.000237931136150249 0.000438572545905912 0.000379922623218156 -0.000110566356039462 -0.00124157643296044 0 0.000146513059488297 -0.000822944497052828 0.00024229786030404 -0.000242750112781183 0.000588466307175978 0.000553391180844493 0.00153901123191764 -0.00265271789757614  0 0 0.000243544680531328 0 0.000696210797827708 0.000422706697469799 0 -0.000102665592104015 0.000449930507400718 -0.00149166886304996 0 -0.00010771706942915 -0.000335598113759356 -0.00115898472645869 0.0018803828996433 0 0.000251452705340707 -0.000493072873269318 0.000546157970083327 -0.00124362404319126 -0.00163396889827364 0 4.18221381742863e-05 -5.28777760283594e-06 -0.00073668800138777 -0.000379793378273715 2.89834179005817e-06 0.0051832169961333 0 0.000101925826500416 -0.000732850706610256 0.00012148725334066 2.51486231367738e-05 0.000459548880326116 0.000466022823652105 0.000631491560026571 0 1.07495317676364e-05 -0.000555664274017638 0.000219823526760882 -0.000243283757510891 0.00049703092296127 0.000676058179354787 0.00102907369248635 -0.00142992607208812
321  160.5  0 0 0.000449263254627682 0 0.0010916968362416 0.0132366900426459 0 -0.00811475878299186 -0.00196140593417637 -0.00110570540217104 0 -0.00643412329811767 0.0050628552084036 -0.000819493696269351 0.00124856613992172 0 0.005242130426625 -0.00588228940743564 9.46136128848122e-05 -0.000996810872559234 -0.00336211211853452 0 8.80906187451629e-05 0.000468168465495633 0.00543652367621684 0.0186206589001873 -0.00135716572836404 -0.054447732671139 0 7.01646213196476e-05 -0.000556876096834748 -0.00366988031671194 -0.0104934372912679 -0.000509912119073542 0.00245870393141721 0.000990377146970727 0 0.000318756849251028 -0.00961123988784568 2.36460531448637e-05 0.00049329691406072 0.00119878956649387 0.000692549444580746 0.00749164727532056 -0.0282396728856878  0 0 0.000149169765691683 0 0.00113255662444323 0.0089495621601914 0 -0.0054877541275314 -0.000780958695181525 -0.000328423168225143 0 -0.00441173753457106 0.00322802852936922 -0.000869768703550197 0.00222510123611344 0 0.00332193432815309 -0.00425484604426707 -0.00224360562477442 -0.00840772935397101 -0.00372474856236815 0 0.00243153341364429 -0.00304085815762105 0.00372306022421277 0.0115324603626888 -0.00202264281854122 -0.0345109866194329 0 -7.63276726272379e-05 0.00286041101777272 -0.00256266820459219 -0.00704033349496869 -0.000697807453203969 0.00229982314021771 -0.00541316441245615 0 0.000316394059904274 -0.0062052261782653 -0.000156026003526161 -0.00229513118046059 -0.00372865172563962 0.00523104170403306 0.0063788156431716 -0.0182015820967653
322  161  0 0 0.000333986198948076 0 -0.000492659107503466 -0.00515741511411033 0 0.00245486731071018 0.000299462968022052 -0.000887864438854107 0 0.00209758656034124 -0.00184707487901256 -0.000861167157682228 0.000550407707351836 0 -0.00177093923352083 0.00138919919432358 0.000265676434465805 0.000135453755681988 -0.00824749117626085 0 0.000241440977727558 0.000645620893243042 -0.001007686045049 -0.00593379945750486 -0.000661639031866729 0.0123144159768567 0 0.000152049360317885 -0.000588361004384885 0.000936692010100043 0.00320979018953808 -0.00042732083084526 -0.00116202370009115 -0.000283794007626734 0 -0.000195600713301216 0.00355286526742688 0.000221545726708625 0.000183505850089288 0.000153329933270044 0.000466451093459589 -0.00260526073432412 0.0120812170951095  0 0 0.000361824500705212 0 -2.56147489677442e-06 -0.00044398400959093 0 -0.000179158801709047 -0.000195781073698034 -0.00100764472222003 0 -4.29169004510847e-05 -0.000133484888106226 -0.000936910805226328 0.000863996731002094 0 -4.12803054727553e-06 -0.00046743324138364 0.000191153145582487 -0.000208267301956504 -0.0063644111262933 0 0.000178424259153997 0.000517337691175373 0.00046618202426565 8.86076114155795e-05 -0.00102171394951114 -0.0032073329951635 0 0.000126679956985309 -0.000605217238243528 -0.000188091907123633 -0.000177657225080363 -0.000307981597812897 -0.000155201631734676 0.000133014908315236 0 -8.87503772582122e-05 0.000146091666157742 0.000227371590136982 0.000295190044767628 0.000443131134634094 0.000462505665409297 2.11045072183557e-05 0.0014228673045038
323  161.5  0 0 0.000342453367422368 0 0.000113141348786634 -0.000515438150892555 0 -8.36023042184775e-05 -0.000304294107057362 -0.000666844552357004 0 -8.35954206663108e-06 -3.4653649271251e-05 -0.000730323399059314 0.000154140829396474 0 -0.000259919200433886 -0.000427070661724951 -2.69367219838542e-06 0.00060622755943339 -0.0101078479401549 0 0.00057307501467298 0.000443471701513316 0.000326637889930225 -0.000433782326991621 -0.00223417054751359 0.00175665818018735 0 -0.000121511753095222 0.00101561558480644 -0.000242074493571038 -4.78181178912993e-05 -0.000343735773284125 -0.000402925725225825 0.000657424842304585 0 -0.000243410667494197 6.93432773303344e-05 0.000239993547546351 0.00041876010397685 -3.85687630891201e-05 0.00070368197330088 0.000150036497553932 4.5254513469234e-05  0 0 0.000345842582915018 0 7.14587192337238e-05 -0.000493468953047961 0 -0.000120566627127058 -0.000279572537029256 -0.000783380631075736 0 -9.87123651352556e-06 -4.38145882878626e-05 -0.00079640007379277 0.000367511735865143 0 -0.00017580805898282 -0.000435929553409987 2.12598065101262e-05 0.00035814236758495 -0.00886736335619115 0 0.000442299514462214 0.000478294871314108 0.00035261839807043 -0.000250848865168376 -0.00174881572968723 0.000244883970050066 0 -4.16925793916986e-05 0.000473806708221676 -0.000231831948492725 -9.56282401604576e-05 -0.000356853341950362 -0.000287872207173398 0.000479780970759807 0 -0.000186918088982546 7.99094123724132e-05 0.000234834147161581 0.000364889032088055 0.000173498106451192 0.000618239446616145 9.04701589747275e-05 0.000478704886720756
324  162  0 0 0.00028418500076981 0 0.000147020080283888 -0.000364224307182179 0 -0.000182097871923541 -6.489219317061e-05 -0.000495661333082411 0 -1.64990184033234e-05 1.32384491812434e-06 -0.000709280148538441 -0.000428707419470007 0 -0.00029026273092778 -0.000520288998368447 5.06579077682344e-05 0.00108992810307919 -0.00558892725102539 0 0.000811532168738089 0.00041657016471763 4.53458335608367e-05 -0.00112936717410915 -0.00336260783674236 0.00560875234374367 0 0.000209514718983028 -0.00112442061266246 -0.000237632159144833 -0.000600957126646222 -0.000663802867554323 0.00119151461548895 -0.00227837176957073 0 -0.000179942752951694 9.87075457743124e-05 0.000148453700727925 0.000288033112592428 -8.44208644952356e-05 0.000853666329638252 -0.000204210809223803 -0.000806872677387103  0 0 0.000310141045523379 0 0.000113027916028563 -0.000414209607468955 0 -0.000172424680330616 -0.000148277679991005 -0.000578324209389683 0 -1.63986056408785e-05 3.63847796673608e-06 -0.00074902270149189 -0.000171366750260325 0 -0.000222923510957256 -0.000472600584235568 8.34900348349182e-06 0.000772764106694072 -0.00680819148459448 0 0.00069698429351542 0.000466001279955607 0.00012439712348504 -0.000873336433310864 -0.00256914898779739 0.00394998115617136 0 0.00014402889206203 -0.000585614515774663 -0.000241357471527319 -0.000461183239481285 -0.000535166972026733 0.000779792323382327 -0.0013049210706839 0 -0.000170547039078404 0.000188954193475605 8.39217197200495e-05 0.00020573650814015 5.90119766494888e-05 0.000845300090430775 -9.6357365624059e-05 -0.000214796018644316
325  162.5  0 0 0.000218027392452635 0 0.000207562594247286 -0.000322647459734387 0 -9.75860998411434e-05 -8.55926586227676e-05 -0.000406701107764015 0 8.30358813082051e-05 -4.35500595575046e-05 -0.000651198123506353 -0.0011507461493745 0 -0.000274287792973443 -0.000575270340243346 0.000112546750760104 -0.000181594535741877 -0.00036073426983327 0 0.000946943713038133 8.00003927075214e-05 -2.89833559045764e-05 -0.00312177065324042 -0.00254573231947297 0.00583904048027881 0 0.000183391835541159 -0.000559168351647579 -0.000361126906620343 -0.000580862945636914 -0.00029493261719227 0.00214190741629296 -0.0034474190627374 0 -0.000251863332035707 0.000152646116654427 -2.46611148279478e-06 0.000227540528380593 -0.000696907684207496 -0.000488167129661128 -0.00302113182285807 -0.00135697387838762  0 0 0.000260271817251457 0 0.00013009189008321 -0.000570845267229677 0 -7.93229522709897e-05 0.00207804839758059 -0.000356401375784462 0 -7.69666379026508e-05 -0.00203311698243688 0.00122148852731112 -0.0100937675223792 0 -0.000211150336417635 0.00103375345555142 0.000123769690337409 0.0113130969598296 -0.00920901652559565 0 0.000902323472378038 0.00036829832047459 -0.000384204733177553 -0.00249433734202029 -0.00365533296045692 0.00511016343752492 0 0.000248614377376987 0.000752583918212997 -0.000218274295353438 0.00934150096483766 -0.00595749696935386 0.0088535347357594 -0.00271230532698832 0 -0.000268519934004215 -0.00319433181845795 0.00190391225310911 -0.0187137344907263 0.0168923904453108 -0.0133919497410897 -0.00325214880040812 -0.0125386665456152
326  163  0 0 0.000139861050415917 0 0.000195968686006819 -0.00030527285914599 0 -0.00014272008229997 -0.000118363962443946 9.66207493029545e-05 0 -8.83821650104951e-05 3.63867191771915e-05 -0.000694812523923518 -0.000945355398349956 0 -0.000123414876991453 -0.000249075022584511 0.000217353194506354 0.00121092015355532 -0.0012427425930347 0 0.00100958180089054 0.000288619240798733 -0.00057740393681697 -0.00189794360116108 -0.00395970812677114 0.00531167417644406 0 0.000254533047773045 -0.000578391343141564 -0.000455801605090761 -0.000908833599250418 -0.00080965532778585 0.00231217329032865 -0.0106992870132571 0 -0.000436045343757855 7.22559009512161e-05 -0.000422013998384387 -0.000444477767849364 -0.000148755183104877 0.00194211317581769 -0.00208487395853142 -0.00350396564481303  0 0 0.000162491156432997 0 0.000191443929875068 -0.000324530713596468 0 -0.000147744903253749 -0.000112213211888821 1.237748025043e-05 0 -6.50004255571728e-05 2.28656753200321e-06 -0.000578133827228551 -0.000487419978768282 0 -0.000116433923779041 -0.000338322542168708 7.01666615760105e-05 0.000586848902247131 -0.00209643633790879 0 0.000966824167415091 0.00032433666769638 -0.000418049297619241 -0.00221304988426446 -0.00359551855076463 0.00516396841830982 0 0.000307047701261237 -0.000550576762088915 -0.000396090980787146 -0.000839400285361073 -0.000650164629924704 0.0024136793786564 -0.00804310032509844 0 -0.000275942609383215 6.84967698808838e-05 -0.000325397918362697 -0.000383624805273253 -0.000686415198569252 0.00155782186671846 -0.00186729557993589 -0.00296936301758467
327  163.5  0 0 2.1698759804015e-05 0 0.000202012791507748 -0.000225087151162714 0 -0.000176642115321956 -7.38543020000129e-05 0.000245894049496628 0 -0.000133824786937974 7.01143033129607e-05 -0.000516623959890742 -0.00108541253849018 0 1.51837597384229e-06 -0.000233049742882138 0.000294613675840404 0.000807300731913881 -0.000220594895281719 0 0.000755082691032149 -0.000100540259310049 -0.00144568907351755 -0.00413756633305578 -0.00412501702029408 0.00354680976604183 0 0.000408028960459014 -0.000618572510539491 -0.0011123567482756 -0.00159695650317152 -0.000813533717315738 0.00442847621427976 -0.0256368949624489 0 -0.000336281202774567 -5.70643692890767e-05 -0.000225179917735047 -4.59839044658645e-05 -6.15317490733929e-05 0.00188066037914081 -0.0081266471736483 -0.00817742689421794  0 0 7.08843311550639e-05 0 0.000173396447854469 -0.000256936135224712 0 -0.000201269703022277 -8.64291149426487e-05 0.000206321625276995 0 -0.000139162211887629 4.52741338987122e-05 -0.000506326205652311 -0.000803229749277927 0 -7.70540512541758e-06 -0.000294264628292262 0.000146310089090296 0.0005882613162839 -0.000945642475871628 0 0.000765017846418869 0.000186776442260936 -0.000898802334586736 -0.00322384306783191 -0.00369683203713319 0.00312601632354195 0 0.000566133197593923 -0.000603436816451522 -0.00112533654523663 -0.00212206648859033 -0.00152291795145058 0.00443462584242418 -0.0191020938855935 0 -0.000266676334340039 -2.55000080286522e-05 -0.000377241559901816 -0.000412935903337957 -0.000506273267594782 0.00222124727991555 -0.00753316078834598 -0.00488484692028811
328  164  0 0 -0.000103942911052034 0 0.000167468287038322 -0.00023257014687698 0 -0.000313129429242371 -0.000210495591453562 0.000432669753707578 0 -0.000272832591957016 -5.75476039856437e-05 -0.000434028643990262 -0.00116416634151428 0 0.000142271463845789 -0.000175072595981811 6.62357894282302e-05 -0.000142036961645751 -7.53727366438944e-05 0 0.000182674079148347 -9.41724356928627e-05 0.000617274317091416 0.00111839934318327 -9.92462837552362e-05 0.000325750956634582 0 0.00120576242697803 0.000749165494716293 0.000700012320680377 0.00125769894536642 0.000856213245814514 -0.00322993074076553 0.0226680085970146 0 0.000124633867349844 0.000389117442567881 -0.000251611118595309 0.000472723867295337 0.000610680518712244 2.14256102062023e-05 0.00725891163293755 -0.00319854972959458  0 0 -6.29634270444661e-05 0 0.00015773200273005 -0.000245333677171515 0 -0.000250927551572272 -0.000203954217131092 0.000373609850795846 0 -0.00018286131833213 -9.18838566166535e-05 -0.000432231066116038 -0.000847073623191841 0 9.04523763047128e-05 -0.000183472632470008 9.68598545431096e-05 8.43567516154233e-05 -0.000486981272877882 0 0.000496048883064593 -3.80191480626677e-05 4.62758659326911e-05 -0.000375657389355117 -0.00137649776035756 0.00152846205633877 0 0.000991683872428542 0.000237760612884305 0.000150543097766011 0.000403603099590531 0.000505479968307578 -0.00105169843130147 0.00842374578643464 0 -4.81695185059259e-05 0.000274712812018092 -0.000283210637214638 0.000368174283908164 0.000435214038718225 0.000471031307243444 0.00325721228531694 -0.00410106256638816
329  164.5  0 0 -0.000204074092805266 0 0.000253952930058892 -0.000147822356268527 0 -0.000115114196116495 -3.04755829406174e-05 0.00088007674109481 0 -0.000146823103373283 0.000119896726111084 -0.000213791703532142 -0.000917670917970457 0 -3.87641478295888e-05 -0.000282168533541662 0.000269349704564101 0.000257972189413121 0.00136777614679228 0 0.000840204922358231 -2.10697467741804e-05 -0.00129479780392418 -0.00264993800030315 -0.00265632624000553 0.0022602926087404 0 -0.000597250114454052 -0.000729043187681985 -0.000393024188799672 0.00034886155988474 0.0020118216665839 0.00121050233990749 -0.0078305391090875 0 -0.000988453785611818 -0.000469615805500832 -0.000808781258915285 -0.000345520508962816 0.000625661826915447 0.00239467860650973 -0.0146086475736073 -0.00323521293776034  0 0 -0.000149427202277385 0 0.000224370585381051 -0.00017894125963741 0 -0.000179544192292719 -8.1902647946108e-05 0.000736192493175375 0 -0.000192107554031348 5.72264360144716e-05 -0.000263603902300453 -0.000868342705155806 0 1.00644721357423e-06 -0.000259494507999093 0.000177028420860719 0.00017033802560588 0.000741396747428082 0 0.000781394741411853 1.75818977778292e-07 -0.000732226545922852 -0.00187626488588953 -0.00229341545381013 0.00175443472932975 0 -5.33103427903384e-05 -0.000387106150385522 -0.000242615908337735 0.000292660714327913 0.00140119641532689 0.000529072641779202 -0.00232784853242144 0 -0.000616737273780853 -0.000252192613561726 -0.000711895446344819 -0.000273969945840185 0.000361531707771087 0.00201216480813569 -0.00902325110770635 -0.00323648393739724
330  165  0 0 -0.000379797903353192 0 0.000244932109452301 -0.000143593591089964 0 -0.000120115901014303 -9.7068954514937e-05 0.00137368073357299 0 -0.000151599432981206 7.71890127963231e-05 -0.000169185886122943 -0.00085266425305839 0 2.95325149834277e-05 -0.000254893750400859 0.000246175341821034 -0.000200798259915119 0.00223826625291315 0 -0.000160893588810795 0.000440072151385759 0.000343132156822311 0.000767264339883023 5.38707661539121e-05 -9.70099952616928e-05 0 -0.000610955200092747 -8.1762136322251e-05 0.000597139747982603 0.000737469469560995 0.00158741882801281 -0.00186861751678968 0.014321116753061 0 -0.00090552686639501 -0.000460068549286435 -0.00113050497655023 -0.00109154922364416 0.000173670849261205 0.0013554307980095 0.00257830250880934 0.0109515203629958  0 0 -0.000294362208553255 0 0.000252972481364797 -0.000153963276598693 0 -0.000124519235103319 -9.45109196586964e-05 0.00120969395657857 0 -0.00015695000384151 4.22691755731049e-05 -0.000137116974800039 -0.000728557023462515 0 7.99507286099289e-06 -0.000250422878207164 0.00018063675986739 -0.000128886256888731 0.00162319385811296 0 0.000111400120322504 0.000269305744425544 6.61105045965481e-05 3.5681266802339e-05 -0.000538567788319291 0.000366072234726286 0 -0.000559223889001922 -0.000268332708970905 0.000122063376098025 0.000429249510931689 0.00174877715922206 -0.000836247487582958 0.00784288456321269 0 -0.000824943676841244 -0.000372912767567253 -0.00107284539729317 -0.000894519533612559 6.40268895869896e-05 0.00171029121969984 -0.00222235902353436 0.00677339773359141
